"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"33937","XLOC_033937","XLOC_033937","Agap2","7:70364750-70378177","ZL","ZDF","OK",4.555,8.36306,0.87658,1.87928,0.0072,0.138706,"no"
"33943","XLOC_033943","XLOC_033943","Arhgap9","7:70612102-70630338","ZL","ZDF","OK",3.41889,6.06345,0.826612,1.52459,0.03525,0.31905,"no"
"33955","XLOC_033955","XLOC_033955","Sdr9c7","7:71124920-71226150","ZL","ZDF","OK",0.590279,1.2366,1.06691,1.66152,0.0207,0.251107,"no"
"33964","XLOC_033964","XLOC_033964","Mtdh","7:72769789-72830676","ZL","ZDF","OK",9.68414,6.03577,-0.682088,-1.40112,0.04675,0.363242,"no"
"33977","XLOC_033977","XLOC_033977","Spag1","7:74994604-75054697","ZL","ZDF","OK",3.37597,5.72467,0.76189,1.3203,0.04735,0.365065,"no"
"33988","XLOC_033988","XLOC_033988","Baalc","7:77763511-77837453","ZL","ZDF","OK",2.58963,0.818156,-1.6623,-2.83675,5e-05,0.00520877,"yes"
"34009","XLOC_034009","XLOC_034009","Emc2","7:82338616-82378706","ZL","ZDF","OK",57.2676,31.2762,-0.872651,-1.47312,0.04125,0.341513,"no"
"34015","XLOC_034015","XLOC_034015","Pkhd1l1","7:83373021-83548941","ZL","ZDF","OK",1.41618,2.38122,0.749697,1.50459,0.0268,0.283081,"no"
"34050","XLOC_034050","XLOC_034050","Fam91a1","7:98302952-98342378","ZL","ZDF","OK",9.03401,16.0962,0.833283,1.60576,0.0186,0.236328,"no"
"34063","XLOC_034063","XLOC_034063","Trib1","7:99954366-99963105","ZL","ZDF","OK",4.97496,2.33621,-1.09051,-2.28035,0.0011,0.0464983,"yes"
"34072","XLOC_034072","XLOC_034072","Myc","7:102586312-102591237","ZL","ZDF","OK",1.50972,2.9186,0.950998,1.79149,0.0129,0.195825,"no"
"34078","XLOC_034078","XLOC_034078","AABR07058174.1","7:103621707-103693164","ZL","ZDF","OK",0.226699,1.18063,2.38071,2.12949,0.01885,0.238127,"no"
"34085","XLOC_034085","XLOC_034085","AABR07058267.1","7:107413395-107445162","ZL","ZDF","OK",10.8569,18.7949,0.791726,1.48609,0.03485,0.317726,"no"
"34092","XLOC_034092","XLOC_034092","Khdrbs3","7:110031695-110179468","ZL","ZDF","OK",17.1526,7.81273,-1.13453,-2.28272,0.00175,0.0614485,"no"
"34098","XLOC_034098","XLOC_034098","Chrac1","7:114323541-114326930","ZL","ZDF","OK",44.2332,26.0912,-0.761567,-1.57628,0.0257,0.276913,"no"
"34102","XLOC_034102","XLOC_034102","Dennd3","7:114724609-114812708","ZL","ZDF","OK",5.8211,10.8156,0.89375,1.54169,0.0376,0.327191,"no"
"34114","XLOC_034114","XLOC_034114","Gpihbp1","7:116632439-116635526","ZL","ZDF","OK",42.7139,285.324,2.73982,5.2115,5e-05,0.00520877,"yes"
"34137","XLOC_034137","XLOC_034137","RGD1562063","7:117420787-117429504","ZL","ZDF","OK",0.128535,0.466149,1.85863,2.45917,0.0013,0.0510273,"no"
"34144","XLOC_034144","XLOC_034144","Kifc2","7:117722535-117732387","ZL","ZDF","OK",2.22117,6.31843,1.50825,2.64723,2e-04,0.014703,"yes"
"34153","XLOC_034153","XLOC_034153","AABR07058466.1","7:118489840-118497099","ZL","ZDF","OK",0.654804,1.2214,0.899406,1.32452,0.0336,0.313614,"no"
"34156","XLOC_034156","XLOC_034156","Apol3,LOC100910885","7:118684958-118891710","ZL","ZDF","OK",19.7598,55.6714,1.49437,1.75182,0.0288,0.292403,"no"
"34164","XLOC_034164","XLOC_034164","Csf2rb","7:119554353-119569551","ZL","ZDF","OK",2.20272,0.837527,-1.39508,-2.60725,0.00045,0.0253627,"yes"
"34166","XLOC_034166","XLOC_034166","Mpst","7:119626423-119631428","ZL","ZDF","OK",54.9341,25.5757,-1.10293,-2.22428,0.0017,0.0605635,"no"
"34175","XLOC_034175","XLOC_034175","Pdxp","7:120140459-120145908","ZL","ZDF","OK",4.5821,2.52809,-0.857961,-1.58112,0.0246,0.271998,"no"
"34188","XLOC_034188","XLOC_034188","Cby1","7:120891909-120898591","ZL","ZDF","OK",26.955,12.662,-1.09005,-1.57976,0.02045,0.249175,"no"
"34189","XLOC_034189","XLOC_034189","Tomm22","7:120901933-120903684","ZL","ZDF","OK",69.8107,37.5114,-0.896118,-1.87656,0.0082,0.149209,"no"
"34190","XLOC_034190","XLOC_034190","Gtpbp1","7:120923273-120949407","ZL","ZDF","OK",14.597,7.63901,-0.934212,-1.65815,0.0196,0.243476,"no"
"34195","XLOC_034195","XLOC_034195","Syngr1","7:121311014-121334437","ZL","ZDF","OK",23.8807,7.73155,-1.62702,-2.80842,4e-04,0.0234464,"yes"
"34211","XLOC_034211","XLOC_034211","Xpnpep3","7:122636170-122688819","ZL","ZDF","OK",3.55849,1.89804,-0.906756,-1.92173,0.00745,0.140928,"no"
"34216","XLOC_034216","XLOC_034216","L3mbtl2","7:122896870-122918856","ZL","ZDF","OK",8.37841,15.0192,0.842064,1.72448,0.0145,0.208045,"no"
"34220","XLOC_034220","XLOC_034220","Csdc2","7:123168810-123193761","ZL","ZDF","OK",6.97788,15.7806,1.17729,1.6235,0.0306,0.302029,"no"
"34239","XLOC_034239","XLOC_034239","Pnpla3","7:125034763-125055976","ZL","ZDF","OK",1.72136,0.416059,-2.04869,-3.21622,5e-05,0.00520877,"yes"
"34240","XLOC_034240","XLOC_034240","Samm50","7:125058896-125085462","ZL","ZDF","OK",160.272,83.068,-0.948154,-1.42436,0.04455,0.354545,"no"
"34257","XLOC_034257","XLOC_034257","Ppara","7:126619019-126691812","ZL","ZDF","OK",12.1157,5.94692,-1.02666,-1.31142,0.0427,0.34827,"no"
"34259","XLOC_034259","XLOC_034259","Ttc38","7:126711466-126735007","ZL","ZDF","OK",6.00664,2.8447,-1.07828,-2.28894,0.00075,0.0360739,"yes"
"34274","XLOC_034274","XLOC_034274","Pim3","7:129860113-129863449","ZL","ZDF","OK",33.2389,52.8826,0.669922,1.36871,0.0492,0.37198,"no"
"34290","XLOC_034290","XLOC_034290","Acr","7:130541939-130548356","ZL","ZDF","OK",0.561825,1.92032,1.77315,2.382,0.0011,0.0464983,"yes"
"34330","XLOC_034330","XLOC_034330","Pfkm","7:139685572-139722132","ZL","ZDF","OK",261.016,100.252,-1.38051,-1.64133,0.01935,0.242217,"no"
"34345","XLOC_034345","XLOC_034345","Troap","7:140758614-140766423","ZL","ZDF","OK",0.688483,0.297495,-1.21055,-1.51126,0.0406,0.339456,"no"
"34374","XLOC_034374","XLOC_034374","Acvrl1","7:142769959-142787357","ZL","ZDF","OK",23.7007,40.5757,0.77569,1.43535,0.04985,0.372578,"no"
"34408","XLOC_034408","XLOC_034408","Amhr2","7:144052060-144060909","ZL","ZDF","OK",9.31284,4.55851,-1.03066,-1.96828,0.00605,0.123938,"no"
"34449","XLOC_034449","XLOC_034449","Spryd4","7:2605718-2623781","ZL","ZDF","OK",20.1152,7.72697,-1.38031,-2.15665,0.0106,0.173491,"no"
"34453","XLOC_034453","XLOC_034453","Coq10a","7:2780721-2789233","ZL","ZDF","OK",80.1652,37.2732,-1.10484,-2.03037,0.0036,0.0905396,"no"
"34466","XLOC_034466","XLOC_034466","Suox","7:3098233-3102142","ZL","ZDF","OK",12.9307,4.97104,-1.37918,-2.78418,5e-05,0.00520877,"yes"
"34526","XLOC_034526","XLOC_034526","Zfp347","7:9970832-9976478","ZL","ZDF","OK",7.85231,15.8538,1.01364,1.89022,0.0079,0.145435,"no"
"34538","XLOC_034538","XLOC_034538","Tle2","7:10962329-11003802","ZL","ZDF","OK",7.22791,12.0796,0.740921,1.5059,0.03505,0.318361,"no"
"34539","XLOC_034539","XLOC_034539","Aes","7:11013669-11020089","ZL","ZDF","OK",975.74,446.912,-1.1265,-1.57812,0.02385,0.267746,"no"
"34555","XLOC_034555","XLOC_034555","Thop1","7:11501145-11513581","ZL","ZDF","OK",7.70338,3.43488,-1.16523,-2.28214,0.0016,0.05794,"no"
"34579","XLOC_034579","XLOC_034579","Efna2","7:12381986-12393266","ZL","ZDF","OK",0.55839,1.2446,1.15634,1.54491,0.027,0.284065,"no"
"34600","XLOC_034600","XLOC_034600","Hcn2","7:12840848-12874215","ZL","ZDF","OK",20.5406,1.86477,-3.46141,-2.81411,0.00475,0.107639,"no"
"34601","XLOC_034601","XLOC_034601","Bsg","7:12875536-12882753","ZL","ZDF","OK",432.966,181.588,-1.25358,-1.75449,0.01265,0.193905,"no"
"34603","XLOC_034603","XLOC_034603","Cdc34","7:12899957-12905339","ZL","ZDF","OK",82.9349,49.5724,-0.742442,-1.43302,0.0458,0.359682,"no"
"34630","XLOC_034630","XLOC_034630","Zfp799","7:15066193-15079578","ZL","ZDF","OK",2.12516,1.05429,-1.0113,-1.91394,0.00755,0.142086,"no"
"34656","XLOC_034656","XLOC_034656","Angptl4","7:18627807-18634079","ZL","ZDF","OK",2.04949,39.3557,4.26323,7.75075,5e-05,0.00520877,"yes"
"34715","XLOC_034715","XLOC_034715","Ano4","7:29492015-29701721","ZL","ZDF","OK",0.812309,0.342559,-1.24568,-1.8481,0.01035,0.171313,"no"
"34743","XLOC_034743","XLOC_034743","RGD1560341","7:34760988-34794474","ZL","ZDF","OK",33.1525,20.0468,-0.72575,-1.45883,0.0417,0.343299,"no"
"34747","XLOC_034747","XLOC_034747","Vezt","7:34888484-34951659","ZL","ZDF","OK",8.41085,5.00996,-0.747452,-1.55486,0.026,0.278376,"no"
"34752","XLOC_034752","XLOC_034752","Cradd","7:36254728-36408857","ZL","ZDF","OK",8.52604,3.35472,-1.34568,-2.14831,0.0035,0.0887353,"no"
"34774","XLOC_034774","XLOC_034774","Tmtc2","7:47179595-47586137","ZL","ZDF","OK",2.44974,1.4402,-0.76636,-1.3976,0.04785,0.366988,"no"
"34803","XLOC_034803","XLOC_034803","Rab21","7:58258888-58286770","ZL","ZDF","OK",36.9669,20.1073,-0.878511,-1.43247,0.03815,0.329111,"no"
"34810","XLOC_034810","XLOC_034810","Kcnmb4","7:59461798-59514939","ZL","ZDF","OK",1.14558,2.22058,0.954851,1.41895,0.04725,0.364678,"no"
"34830","XLOC_034830","XLOC_034830","Dyrk2","7:61784110-61799075","ZL","ZDF","OK",8.58146,4.53172,-0.921165,-1.96313,0.0052,0.113619,"no"
"34834","XLOC_034834","XLOC_034834","Msrb3","7:62850514-62972084","ZL","ZDF","OK",44.9659,20.1548,-1.15771,-2.0865,0.0024,0.0711935,"no"
"34839","XLOC_034839","XLOC_034839","Rassf3","7:63513778-63578490","ZL","ZDF","OK",78.4023,34.4884,-1.18479,-1.97669,0.00515,0.113089,"no"
"34845","XLOC_034845","XLOC_034845","Irak3","7:64922629-64982521","ZL","ZDF","OK",3.83061,7.62223,0.99264,2.0753,0.00485,0.108784,"no"
"34854","XLOC_034854","XLOC_034854","Ppm1h","7:66842504-67116980","ZL","ZDF","OK",185.332,2.1634,-6.42067,-13.2665,5e-05,0.00520877,"yes"
"34870","XLOC_034870","XLOC_034870","Tsfm","7:70311949-70319346","ZL","ZDF","OK",25.2491,11.401,-1.14708,-2.27463,0.001,0.0438743,"yes"
"34886","XLOC_034886","XLOC_034886","Shmt2","7:70824488-70829845","ZL","ZDF","OK",22.0494,13.6665,-0.690102,-1.46239,0.03925,0.333883,"no"
"34899","XLOC_034899","XLOC_034899","Tspyl5","7:72323930-72328128","ZL","ZDF","OK",0.678635,0.34598,-0.971947,-1.42277,0.04185,0.344018,"no"
"34925","XLOC_034925","XLOC_034925","Klf10","7:77156005-77162148","ZL","ZDF","OK",6.15089,14.3145,1.21861,2.58317,3e-04,0.019395,"yes"
"34926","XLOC_034926","XLOC_034926","Azin1","7:77345409-77372398","ZL","ZDF","OK",31.7132,16.7044,-0.924855,-1.80695,0.0128,0.195251,"no"
"34939","XLOC_034939","XLOC_034939","Abra","7:80792599-80796670","ZL","ZDF","OK",10.9222,19.635,0.846162,1.57264,0.0233,0.264681,"no"
"34966","XLOC_034966","XLOC_034966","Enpp2","7:94479929-94604567","ZL","ZDF","OK",5.31407,8.89326,0.742894,1.59701,0.0231,0.264184,"no"
"34970","XLOC_034970","XLOC_034970","Sntb1","7:95395425-95669809","ZL","ZDF","OK",11.0574,2.50556,-2.14181,-4.38679,5e-05,0.00520877,"yes"
"34980","XLOC_034980","XLOC_034980","Fbxo32","7:98059462-98098557","ZL","ZDF","OK",25.1478,14.4,-0.80436,-1.36709,0.04995,0.372945,"no"
"34984","XLOC_034984","XLOC_034984","Tmem65","7:98605721-98709649","ZL","ZDF","OK",29.5321,15.2042,-0.957815,-1.59936,0.01225,0.189892,"no"
"35023","XLOC_035023","XLOC_035023","Ndrg1","7:107734298-107775706","ZL","ZDF","OK",9.51985,25.2201,1.40556,2.97063,2e-04,0.014703,"yes"
"35057","XLOC_035057","XLOC_035057","Arc","7:115907096-115913385","ZL","ZDF","OK",1.08617,7.72495,2.83027,5.06035,5e-05,0.00520877,"yes"
"35062","XLOC_035062","XLOC_035062","Lynx1","7:115982726-115988101","ZL","ZDF","OK",31.6016,8.35391,-1.91947,-2.43527,2e-04,0.014703,"yes"
"35074","XLOC_035074","XLOC_035074","Ly6h","7:116605557-116607674","ZL","ZDF","OK",0.32841,2.05783,2.64755,2.37336,0.00215,0.0691935,"no"
"35077","XLOC_035077","XLOC_035077","Mafa","7:116779378-116781766","ZL","ZDF","OK",1.03816,0.312935,-1.73009,-2.2398,0.0024,0.0711935,"no"
"35082","XLOC_035082","XLOC_035082","Pycrl","7:116949878-116955148","ZL","ZDF","OK",9.26853,5.46268,-0.762731,-1.51836,0.0339,0.314544,"no"
"35117","XLOC_035117","XLOC_035117","AABR07058464.1","7:118459982-118476266","ZL","ZDF","OK",24.336,45.9071,0.915624,1.67814,0.0202,0.247225,"no"
"35123","XLOC_035123","XLOC_035123","Apol11a","7:118684958-118891710","ZL","ZDF","OK",32.0553,92.1512,1.52344,1.51737,0.00955,0.163615,"no"
"35127","XLOC_035127","XLOC_035127","LOC100911597","7:118992355-119071712","ZL","ZDF","OK",0.756101,0.385752,-0.970906,-1.73126,0.0129,0.195825,"no"
"35129","XLOC_035129","XLOC_035129","Txn2","7:119118954-119158292","ZL","ZDF","OK",116.994,55.5493,-1.07459,-1.39401,0.04795,0.367116,"no"
"35140","XLOC_035140","XLOC_035140","Sstr3","7:119760887-119768082","ZL","ZDF","OK",0.301898,0.630674,1.06284,1.54132,0.03155,0.305372,"no"
"35143","XLOC_035143","XLOC_035143","Mfng","7:119978982-119996824","ZL","ZDF","OK",8.83071,16.2676,0.881401,1.88368,0.0074,0.140466,"no"
"35144","XLOC_035144","XLOC_035144","Card10","7:119998323-120027681","ZL","ZDF","OK",7.93525,15.2788,0.945188,1.99287,0.00605,0.123938,"no"
"35158","XLOC_035158","XLOC_035158","Fam227a","7:120846329-120882392","ZL","ZDF","OK",0.137949,0.550918,1.99771,1.83718,0.01345,0.200166,"no"
"35167","XLOC_035167","XLOC_035167","Cbx7","7:121136052-121153400","ZL","ZDF","OK",10.9808,21.1787,0.947631,1.84399,0.01,0.167922,"no"
"35182","XLOC_035182","XLOC_035182","Slc25a17","7:122539154-122581777","ZL","ZDF","OK",7.57413,13.3169,0.814109,1.70234,0.01625,0.220488,"no"
"35186","XLOC_035186","XLOC_035186","Chadl","7:122921217-122926336","ZL","ZDF","OK",1.46855,0.648873,-1.17838,-1.81578,0.01055,0.173189,"no"
"35191","XLOC_035191","XLOC_035191","SNORA44","7:123162410-123168720","ZL","ZDF","OK",1.22119,9.31516,2.93129,2.84363,0.00125,0.0495961,"yes"
"35195","XLOC_035195","XLOC_035195","Nhp2l1","7:123281502-123287725","ZL","ZDF","OK",38.7736,21.413,-0.856589,-1.41776,0.04005,0.336136,"no"
"35220","XLOC_035220","XLOC_035220","Efcab6","7:124757819-124929025","ZL","ZDF","OK",7.56018,12.8238,0.762325,1.48857,0.03325,0.311538,"no"
"35223","XLOC_035223","XLOC_035223","RGD1566029","7:125340376-125407806","ZL","ZDF","OK",2.46273,0.738383,-1.73782,-3.35103,5e-05,0.00520877,"yes"
"35224","XLOC_035224","XLOC_035224","Ldoc1l","7:125461403-125466263","ZL","ZDF","OK",4.44794,2.14918,-1.04935,-2.19693,0.00155,0.0567842,"no"
"35228","XLOC_035228","XLOC_035228","RGD1304694","7:125853574-125893168","ZL","ZDF","OK",10.7985,6.54736,-0.721843,-1.40671,0.04665,0.36311,"no"
"35238","XLOC_035238","XLOC_035238","Celsr1","7:126756150-126913585","ZL","ZDF","OK",2.47243,0.867649,-1.51074,-2.08854,0.0084,0.151345,"no"
"35240","XLOC_035240","XLOC_035240","AC135400.1","7:127081425-127081704","ZL","ZDF","OK",68.8297,138.299,1.00669,2.04943,0.00505,0.112125,"no"
"35266","XLOC_035266","XLOC_035266","Cpne8","7:131623178-131798236","ZL","ZDF","OK",3.973,6.48733,0.707395,1.49929,0.03115,0.30364,"no"
"35267","XLOC_035267","XLOC_035267","Kif21a","7:132069973-132143474","ZL","ZDF","OK",3.07141,5.44517,0.826077,1.48019,0.04095,0.340568,"no"
"35274","XLOC_035274","XLOC_035274","Gxylt1","7:134447575-134495835","ZL","ZDF","OK",6.80251,11.0069,0.694263,1.416,0.04555,0.358865,"no"
"35306","XLOC_035306","XLOC_035306","Rapgef3","7:139228964-139255133","ZL","ZDF","OK",14.9199,35.1022,1.23433,2.18561,0.0029,0.0802832,"no"
"35308","XLOC_035308","XLOC_035308","Vdr","7:139342062-139394171","ZL","ZDF","OK",1.85121,0.967349,-0.936361,-1.80512,0.01175,0.185811,"no"
"35332","XLOC_035332","XLOC_035332","Adcy6","7:140248851-140291620","ZL","ZDF","OK",30.486,67.3342,1.14319,1.75254,0.0134,0.199963,"no"
"35338","XLOC_035338","XLOC_035338","Ddn","7:140479710-140485498","ZL","ZDF","OK",5.82543,0.933653,-2.64141,-4.07245,5e-05,0.00520877,"yes"
"35340","XLOC_035340","XLOC_035340","Rhebl1","7:140552714-140556639","ZL","ZDF","OK",0.63416,1.74569,1.46087,1.73708,0.02115,0.253443,"no"
"35341","XLOC_035341","XLOC_035341","Dhh","7:140575220-140580783","ZL","ZDF","OK",0.385411,1.11265,1.52953,2.15901,0.00415,0.0993759,"no"
"35342","XLOC_035342","XLOC_035342","Lmbr1l","7:140585716-140600818","ZL","ZDF","OK",7.65392,13.1566,0.781519,1.67008,0.0182,0.23286,"no"
"35343","XLOC_035343","XLOC_035343","Tuba1b","7:140614751-140617721","ZL","ZDF","OK",79.0605,47.992,-0.720165,-1.43099,0.04585,0.359682,"no"
"35353","XLOC_035353","XLOC_035353","Racgap1","7:141277301-141307233","ZL","ZDF","OK",1.9589,0.513901,-1.93048,-3.11184,0.00015,0.0121666,"yes"
"35362","XLOC_035362","XLOC_035362","Pou6f1","7:142201689-142219793","ZL","ZDF","OK",3.05716,5.69416,0.897291,1.87622,0.00895,0.156632,"no"
"35371","XLOC_035371","XLOC_035371","Krt80","7:142994118-143016040","ZL","ZDF","OK",0.471713,0.200233,-1.23623,-1.56873,0.0357,0.320033,"no"
"35401","XLOC_035401","XLOC_035401","Rarg","7:143839979-143863186","ZL","ZDF","OK",10.4134,17.1055,0.716019,1.4987,0.0353,0.31905,"no"
"35894","XLOC_035894","XLOC_035894","Msantd4","8:1502876-1513603","ZL","ZDF","OK",13.1392,7.64967,-0.780404,-1.68608,0.0184,0.234192,"no"
"35896","XLOC_035896","XLOC_035896","Casp1","8:2604961-2614638","ZL","ZDF","OK",5.54923,9.2893,0.743284,1.49167,0.0341,0.315132,"no"
"35925","XLOC_035925","XLOC_035925","AABR07069186.1","8:10981414-10988077","ZL","ZDF","OK",1.12606,0.331055,-1.76615,-1.5698,0.0251,0.273808,"no"
"35930","XLOC_035930","XLOC_035930","Fam76b","8:12355766-12376276","ZL","ZDF","OK",6.19258,10.3013,0.734219,1.44635,0.0391,0.333678,"no"
"36001","XLOC_036001","XLOC_036001","LOC500956","8:21890318-21901829","ZL","ZDF","OK",3.61647,6.3543,0.81315,1.47825,0.0396,0.334916,"no"
"36005","XLOC_036005","XLOC_036005","Mrpl4","8:22021212-22027228","ZL","ZDF","OK",39.8099,18.0727,-1.13932,-2.22107,0.00215,0.0691935,"no"
"36021","XLOC_036021","XLOC_036021","Ldlr","8:22750335-22774903","ZL","ZDF","OK",4.34286,2.13076,-1.02728,-2.11533,0.0031,0.0825953,"no"
"36030","XLOC_036030","XLOC_036030","Zfp872","8:23193180-23199311","ZL","ZDF","OK",0.699139,1.28253,0.875345,1.36902,0.04835,0.367999,"no"
"36044","XLOC_036044","XLOC_036044","B3gat1","8:27777178-27804699","ZL","ZDF","OK",0.618763,0.207074,-1.57924,-2.15496,0.00535,0.11518,"no"
"36052","XLOC_036052","XLOC_036052","Adamts8","8:32018559-32037531","ZL","ZDF","OK",1.1289,0.309189,-1.86836,-2.64966,0.00065,0.0330733,"yes"
"36085","XLOC_036085","XLOC_036085","Tmem218","8:39687268-39703455","ZL","ZDF","OK",12.1188,5.51112,-1.13683,-2.26575,0.00225,0.0697563,"no"
"36087","XLOC_036087","XLOC_036087","Robo4","8:39878910-39907478","ZL","ZDF","OK",7.41166,12.8129,0.789728,1.70057,0.0172,0.226935,"no"
"36088","XLOC_036088","XLOC_036088","Msantd2","8:39959909-39995123","ZL","ZDF","OK",7.3219,15.5197,1.08381,1.56028,0.0259,0.277847,"no"
"36089","XLOC_036089","XLOC_036089","Esam","8:39997874-40008809","ZL","ZDF","OK",48.9112,97.4023,0.993792,1.85907,0.0103,0.171129,"no"
"36189","XLOC_036189","XLOC_036189","Thy1","8:48382120-48386935","ZL","ZDF","OK",2.83386,1.46098,-0.955829,-1.53889,0.02985,0.298649,"no"
"36216","XLOC_036216","XLOC_036216","Scn4b","8:49441105-49456279","ZL","ZDF","OK",23.871,7.83878,-1.60656,-3.08985,5e-05,0.00520877,"yes"
"36258","XLOC_036258","XLOC_036258","RGD1562914","8:55689317-55714989","ZL","ZDF","OK",2.3354,7.48161,1.67968,2.66016,4e-04,0.0234464,"yes"
"36278","XLOC_036278","XLOC_036278","Idh3a","8:59164571-59183908","ZL","ZDF","OK",109.138,45.3456,-1.26712,-1.99351,0.0072,0.138706,"no"
"36279","XLOC_036279","XLOC_036279","Dnaja4","8:59277488-59295513","ZL","ZDF","OK",114.485,54.7972,-1.06298,-1.69794,0.0161,0.21981,"no"
"36287","XLOC_036287","XLOC_036287","RGD1562084","8:59900650-60014363","ZL","ZDF","OK",0.44301,0.157487,-1.4921,-1.62103,0.0258,0.277315,"no"
"36321","XLOC_036321","XLOC_036321","RGD1562618","8:63286772-63301914","ZL","ZDF","OK",1.71088,1.02252,-0.742612,-1.40803,0.0411,0.341042,"no"
"36330","XLOC_036330","XLOC_036330","Pkm","8:64480899-64503099","ZL","ZDF","OK",333.974,152.4,-1.13188,-1.48094,0.04475,0.355236,"no"
"36339","XLOC_036339","XLOC_036339","Coro2b","8:67369799-67492051","ZL","ZDF","OK",0.848327,1.74465,1.04024,1.42602,0.04565,0.359138,"no"
"36349","XLOC_036349","XLOC_036349","Aagab","8:68526073-68564603","ZL","ZDF","OK",11.6045,7.40103,-0.648883,-1.38958,0.0481,0.367494,"no"
"36358","XLOC_036358","XLOC_036358","Snapc5","8:69127691-69132703","ZL","ZDF","OK",7.08437,3.90595,-0.858967,-1.75457,0.0133,0.199418,"no"
"36366","XLOC_036366","XLOC_036366","Igdcc4","8:70603187-70627636","ZL","ZDF","OK",6.58247,3.05387,-1.10799,-2.32984,9e-04,0.0407056,"yes"
"36377","XLOC_036377","XLOC_036377","Pif1","8:71125413-71132629","ZL","ZDF","OK",0.363246,1.08463,1.57819,1.90767,0.01495,0.212147,"no"
"36385","XLOC_036385","XLOC_036385","Dapk2","8:71822118-71942064","ZL","ZDF","OK",5.94358,9.97417,0.746865,1.56752,0.02835,0.291333,"no"
"36414","XLOC_036414","XLOC_036414","Sltm","8:76977790-77023042","ZL","ZDF","OK",14.804,27.2423,0.879855,1.77141,0.01335,0.199623,"no"
"36418","XLOC_036418","XLOC_036418","Aldh1a2","8:77640221-77719489","ZL","ZDF","OK",1.57497,0.66186,-1.25073,-1.95213,0.007,0.136286,"no"
"36420","XLOC_036420","XLOC_036420","Mns1","8:79054236-79075122","ZL","ZDF","OK",1.69368,0.92306,-0.875667,-1.38566,0.049,0.371019,"no"
"36434","XLOC_036434","XLOC_036434","Rsl24d1","8:79792583-79804710","ZL","ZDF","OK",15.942,8.94404,-0.833838,-1.71759,0.0155,0.216321,"no"
"36441","XLOC_036441","XLOC_036441","Fam214a","8:81863609-81941552","ZL","ZDF","OK",9.14051,16.0621,0.813319,1.6337,0.02325,0.26466,"no"
"36445","XLOC_036445","XLOC_036445","Gnb5","8:82257711-82286609","ZL","ZDF","OK",7.37012,4.11532,-0.840684,-1.72058,0.0163,0.22103,"no"
"36456","XLOC_036456","XLOC_036456","Klhl31","8:84945374-84969863","ZL","ZDF","OK",62.1898,15.9299,-1.96494,-2.99446,5e-05,0.00520877,"yes"
"36468","XLOC_036468","XLOC_036468","Mto1","8:85807961-85832496","ZL","ZDF","OK",7.1397,4.06091,-0.814061,-1.63737,0.02185,0.256837,"no"
"36475","XLOC_036475","XLOC_036475","Myo6","8:87583709-87731272","ZL","ZDF","OK",10.7082,22.0374,1.04124,1.90524,0.0116,0.184101,"no"
"36483","XLOC_036483","XLOC_036483","Bckdhb","8:91464228-91656134","ZL","ZDF","OK",127.683,63.5348,-1.00695,-1.6471,0.0219,0.257012,"no"
"36490","XLOC_036490","XLOC_036490","Dopey1","8:94122719-94243215","ZL","ZDF","OK",3.48986,7.34849,1.07428,1.79629,0.0034,0.0872058,"no"
"36512","XLOC_036512","XLOC_036512","Plscr1","8:99625532-99783327","ZL","ZDF","OK",15.2295,33.2114,1.12481,2.1815,0.00305,0.0825953,"no"
"36524","XLOC_036524","XLOC_036524","LOC501038,Paqr9","8:103337471-103351680","ZL","ZDF","OK",4.43109,1.25635,-1.81842,-2.28544,0.00615,0.12517,"no"
"36534","XLOC_036534","XLOC_036534","Nmnat3","8:106317123-106429531","ZL","ZDF","OK",4.52653,2.19311,-1.04542,-2.00835,0.0047,0.107169,"no"
"36557","XLOC_036557","XLOC_036557","Ky","8:110982776-111022669","ZL","ZDF","OK",8.17995,4.35299,-0.910086,-1.904,0.0071,0.137745,"no"
"36562","XLOC_036562","XLOC_036562","Slco2a1","8:111495330-111577833","ZL","ZDF","OK",0.949801,1.6561,0.802094,1.42697,0.0447,0.355096,"no"
"36570","XLOC_036570","XLOC_036570","Mrpl3","8:113603532-113626893","ZL","ZDF","OK",56.319,25.0019,-1.17158,-2.24826,0.0019,0.0650528,"no"
"36577","XLOC_036577","XLOC_036577","Twf2","8:114897010-114909732","ZL","ZDF","OK",139.473,70.0243,-0.994061,-1.63249,0.0217,0.256307,"no"
"36589","XLOC_036589","XLOC_036589","Timm8a1","8:115511973-115512246","ZL","ZDF","OK",28.6489,11.2608,-1.34717,-1.81117,0.01065,0.173792,"no"
"36593","XLOC_036593","XLOC_036593","RGD1307461","8:116094768-116104778","ZL","ZDF","OK",2.21985,0.944506,-1.23283,-2.18873,0.0022,0.0693805,"no"
"36597","XLOC_036597","XLOC_036597","Rassf1","8:116307107-116318450","ZL","ZDF","OK",13.8305,24.7232,0.838009,1.79992,0.0104,0.171752,"no"
"36599","XLOC_036599","XLOC_036599","Hyal2","8:116324039-116328978","ZL","ZDF","OK",17.3302,45.0472,1.37815,2.89198,1e-04,0.00897184,"yes"
