"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"30643","XLOC_030643","XLOC_030643","Smap2","5:139885315-139931371","ZL","ZDF","OK",32.9827,16.5264,-0.996937,-1.99193,0.0042,0.0993759,"no"
"30675","XLOC_030675","XLOC_030675","Map7d1","5:144248946-144275066","ZL","ZDF","OK",86.1304,47.6992,-0.852558,-1.38832,0.0476,0.365838,"no"
"30682","XLOC_030682","XLOC_030682","Ncdn","5:144769451-144779574","ZL","ZDF","OK",11.6265,6.36029,-0.870255,-1.86095,0.00885,0.155501,"no"
"30784","XLOC_030784","XLOC_030784","Mtfr1l","5:152736138-152746711","ZL","ZDF","OK",140.478,56.9047,-1.30373,-2.13723,0.00275,0.0773979,"no"
"30786","XLOC_030786","XLOC_030786","Man1c1","5:152774854-152920343","ZL","ZDF","OK",16.0679,7.6995,-1.06134,-2.1888,0.00225,0.0697563,"no"
"30798","XLOC_030798","XLOC_030798","Nipal3","5:153807954-153888506","ZL","ZDF","OK",4.22014,1.95058,-1.11339,-2.1368,0.00315,0.0831214,"no"
"30804","XLOC_030804","XLOC_030804","Pithd1","5:154322550-154332940","ZL","ZDF","OK",29.4778,16.8596,-0.806055,-1.70789,0.01815,0.232763,"no"
"30824","XLOC_030824","XLOC_030824","LOC100909857","5:156703578-156734541","ZL","ZDF","OK",6.69353,1.34355,-2.31671,-3.25145,0.00015,0.0121666,"yes"
"30830","XLOC_030830","XLOC_030830","Pla2g5","5:157247602-157268903","ZL","ZDF","OK",49.2459,20.1171,-1.29158,-2.51822,0.00035,0.0213112,"yes"
"30840","XLOC_030840","XLOC_030840","Klhdc7a","5:158433401-158439078","ZL","ZDF","OK",2.00737,0.262446,-2.93521,-4.1257,5e-05,0.00520877,"yes"
"30858","XLOC_030858","XLOC_030858","Slc25a34,Tmem82","5:160169488-160180365","ZL","ZDF","OK",64.8031,23.7287,-1.44943,-1.81811,0.0098,0.16583,"no"
"30861","XLOC_030861","XLOC_030861","Dnajc16","5:160321946-160352936","ZL","ZDF","OK",5.31477,2.9535,-0.847578,-1.82121,0.00995,0.16721,"no"
"30886","XLOC_030886","XLOC_030886","AABR07050415.1","5:164235501-164240388","ZL","ZDF","OK",0.503877,0,-Inf,NA,0.0306,0.302029,"no"
"30890","XLOC_030890","XLOC_030890","LOC100911485","5:164560322-164715521","ZL","ZDF","OK",50.6321,25.822,-0.971452,-1.46081,0.03935,0.334087,"no"
"30901","XLOC_030901","XLOC_030901","Fbxo44","5:164962848-164972063","ZL","ZDF","OK",13.5986,5.35269,-1.34512,-2.72771,2e-04,0.014703,"yes"
"30904","XLOC_030904","XLOC_030904","Ubiad1","5:165247132-165259224","ZL","ZDF","OK",4.47999,2.68298,-0.739662,-1.52427,0.03135,0.304375,"no"
"30951","XLOC_030951","XLOC_030951","AABR07050646.1","5:172038770-172044191","ZL","ZDF","OK",6.65958,2.55472,-1.38227,-2.88713,5e-05,0.00520877,"yes"
"30954","XLOC_030954","XLOC_030954","Fam213b","5:172304757-172307431","ZL","ZDF","OK",21.0397,12.031,-0.806358,-1.56774,0.02525,0.274763,"no"
"30972","XLOC_030972","XLOC_030972","Cptp","5:173314059-173318313","ZL","ZDF","OK",6.63414,2.98339,-1.15296,-2.25156,0.0019,0.0650528,"no"
"31527","XLOC_031527","XLOC_031527","Prkce","6:9790326-9976196","ZL","ZDF","OK",9.36437,3.96976,-1.23813,-2.59327,3e-04,0.019395,"yes"
"31533","XLOC_031533","XLOC_031533","LOC100359600","6:10642699-10644676","ZL","ZDF","OK",2.48553,0.470953,-2.39989,-3.47213,0.00015,0.0121666,"yes"
"31560","XLOC_031560","XLOC_031560","Fam98a","6:21051326-21066095","ZL","ZDF","OK",16.0695,9.62523,-0.739428,-1.5906,0.0257,0.276913,"no"
"31566","XLOC_031566","XLOC_031566","RGD1304963","6:23337526-23346191","ZL","ZDF","OK",10.4861,4.22568,-1.31122,-2.39398,0.00035,0.0213112,"yes"
"31569","XLOC_031569","XLOC_031569","Lbh","6:24160208-24184263","ZL","ZDF","OK",322.491,99.0976,-1.70234,-1.30184,0.0028,0.0784036,"no"
"31587","XLOC_031587","XLOC_031587","Eif2b4","6:26546923-26552736","ZL","ZDF","OK",25.9005,14.8894,-0.7987,-1.68839,0.01685,0.224609,"no"
"31611","XLOC_031611","XLOC_031611","Dnajc27","6:28515024-28544902","ZL","ZDF","OK",9.04135,5.40565,-0.742069,-1.53358,0.03075,0.302694,"no"
"31640","XLOC_031640","XLOC_031640","Wdr35","6:34094305-34151622","ZL","ZDF","OK",3.15698,1.89506,-0.7363,-1.49132,0.0339,0.314544,"no"
"31662","XLOC_031662","XLOC_031662","Ntsr2","6:41917126-41923777","ZL","ZDF","OK",2.31899,0.262488,-3.14317,-3.19195,0.003,0.0818151,"no"
"31665","XLOC_031665","XLOC_031665","Pdia6","6:42568219-42585652","ZL","ZDF","OK",78.9824,44.8666,-0.81589,-1.54209,0.0312,0.303858,"no"
"31669","XLOC_031669","XLOC_031669","Odc1","6:42852637-42859927","ZL","ZDF","OK",54.8364,19.8542,-1.46569,-2.84288,2e-04,0.014703,"yes"
"31727","XLOC_031727","XLOC_031727","Snx13","6:54487041-54591749","ZL","ZDF","OK",9.03878,5.21225,-0.794223,-1.59477,0.0246,0.271998,"no"
"31733","XLOC_031733","XLOC_031733","Ankmy2","6:55648018-55689595","ZL","ZDF","OK",25.3434,15.5949,-0.700535,-1.4423,0.0395,0.334586,"no"
"31735","XLOC_031735","XLOC_031735","Ispd","6:55881386-56159464","ZL","ZDF","OK",5.42947,1.86776,-1.5395,-2.94105,5e-05,0.00520877,"yes"
"31784","XLOC_031784","XLOC_031784","Arhgap5","6:73345142-73411226","ZL","ZDF","OK",5.22998,3.0757,-0.765888,-1.6249,0.0224,0.259691,"no"
"31786","XLOC_031786","XLOC_031786","Akap6","6:73553209-73995167","ZL","ZDF","OK",17.2251,9.62099,-0.840252,-1.22582,0.03135,0.304375,"no"
"31806","XLOC_031806","XLOC_031806","Brms1l,Rn60_6_0863.2","6:76675090-76753950","ZL","ZDF","OK",6.16,2.85311,-1.11039,-1.71026,0.01635,0.221299,"no"
"31855","XLOC_031855","XLOC_031855","Atp5s","6:92016570-92076128","ZL","ZDF","OK",14.719,8.13789,-0.854953,-1.46753,0.0471,0.36442,"no"
"31895","XLOC_031895","XLOC_031895","Mthfd1","6:99282849-99351204","ZL","ZDF","OK",12.6613,5.8044,-1.12521,-2.25848,0.0014,0.0536122,"no"
"31909","XLOC_031909","XLOC_031909","Gphn","6:101327643-101859184","ZL","ZDF","OK",8.65649,5.22819,-0.727471,-1.51244,0.03115,0.30364,"no"
"31940","XLOC_031940","XLOC_031940","Rgs6","6:106496991-106602139","ZL","ZDF","OK",12.1591,5.1015,-1.25305,-2.42074,4e-04,0.0234464,"yes"
"31960","XLOC_031960","XLOC_031960","Lin52","6:108167528-108250101","ZL","ZDF","OK",18.5791,7.69093,-1.27245,-1.1501,0.02355,0.265599,"no"
"31965","XLOC_031965","XLOC_031965","Isca2","6:108488640-108491341","ZL","ZDF","OK",41.1526,24.5493,-0.7453,-1.50165,0.0366,0.323224,"no"
"31971","XLOC_031971","XLOC_031971","Dlst","6:108936329-108977956","ZL","ZDF","OK",267.849,111.939,-1.25871,-1.38696,0.0477,0.366478,"no"
"31981","XLOC_031981","XLOC_031981","Ift43","6:109939333-110016722","ZL","ZDF","OK",64.5753,35.1725,-0.876536,-1.77664,0.01065,0.173792,"no"
"31985","XLOC_031985","XLOC_031985","Esrrb","6:110362394-110458408","ZL","ZDF","OK",5.32667,1.99182,-1.41915,-2.866,5e-05,0.00520877,"yes"
"31995","XLOC_031995","XLOC_031995","Cipc","6:110968060-110990912","ZL","ZDF","OK",13.7121,8.24137,-0.734495,-1.5391,0.032,0.307024,"no"
"31998","XLOC_031998","XLOC_031998","Gstz1","6:111134909-111187247","ZL","ZDF","OK",35.0975,16.2619,-1.10988,-1.45026,0.04405,0.352624,"no"
"32041","XLOC_032041","XLOC_032041","RGD1311756","6:124786096-124872327","ZL","ZDF","OK",13.0577,5.0251,-1.37767,-2.09096,0.0022,0.0693805,"no"
"32221","XLOC_032221","XLOC_032221","Adssl1","6:137184819-137206693","ZL","ZDF","OK",162.919,49.7129,-1.71247,-2.65392,4e-04,0.0234464,"yes"
"32259","XLOC_032259","XLOC_032259","Ncapg2","6:144291973-144364041","ZL","ZDF","OK",1.66368,0.968552,-0.780474,-1.53798,0.0309,0.302899,"no"
"32269","XLOC_032269","XLOC_032269","Tmem196","6:147855154-147940233","ZL","ZDF","OK",20.01,11.523,-0.796198,-1.55298,0.03475,0.317473,"no"
"32292","XLOC_032292","XLOC_032292","Slc8a1","6:4255700-4564309","ZL","ZDF","OK",18.8152,4.26205,-2.14228,-2.35847,0.0039,0.0954631,"no"
"32308","XLOC_032308","XLOC_032308","Lrpprc","6:7984018-8066868","ZL","ZDF","OK",55.2466,30.0522,-0.878414,-1.46211,0.03685,0.32413,"no"
"32342","XLOC_032342","XLOC_032342","Rasgrp3","6:21072541-21171542","ZL","ZDF","OK",23.4664,14.187,-0.726028,-1.40121,0.047,0.364026,"no"
"32354","XLOC_032354","XLOC_032354","Clip4","6:23213604-23316962","ZL","ZDF","OK",27.0943,11.7304,-1.20774,-2.34953,7e-04,0.0348115,"yes"
"32371","XLOC_032371","XLOC_032371","Bre","6:25666654-26051229","ZL","ZDF","OK",26.4411,14.8322,-0.834044,-1.72997,0.01475,0.209987,"no"
"32403","XLOC_032403","XLOC_032403","Rab10","6:27667405-27721608","ZL","ZDF","OK",41.9751,20.5917,-1.02747,-1.96207,0.00535,0.11518,"no"
"32445","XLOC_032445","XLOC_032445","Mycn","6:38222554-38228379","ZL","ZDF","OK",3.12485,0.930962,-1.74699,-3.10295,5e-05,0.00520877,"yes"
"32459","XLOC_032459","XLOC_032459","Lpin1","6:41796213-41905119","ZL","ZDF","OK",15.0483,8.82396,-0.770099,-1.51529,0.03525,0.31905,"no"
"32487","XLOC_032487","XLOC_032487","Trappc12","6:47955309-48020271","ZL","ZDF","OK",8.42118,4.25685,-0.984237,-2.03019,0.00365,0.0914831,"no"
"32502","XLOC_032502","XLOC_032502","Pik3cg","6:51465907-51501119","ZL","ZDF","OK",1.5825,0.935988,-0.757644,-1.52886,0.03285,0.309638,"no"
"32514","XLOC_032514","XLOC_032514","Bzw2","6:55586176-55647665","ZL","ZDF","OK",129.572,65.4788,-0.984648,-1.58249,0.02595,0.278247,"no"
"32527","XLOC_032527","XLOC_032527","Lsmem1","6:60113501-60124537","ZL","ZDF","OK",10.7496,6.1309,-0.810112,-1.64048,0.0192,0.241025,"no"
"32539","XLOC_032539","XLOC_032539","Ccdc85c","6:64738379-64738856","ZL","ZDF","OK",0.776404,0,-Inf,NA,0.00015,0.0121666,"yes"
"32556","XLOC_032556","XLOC_032556","Egln3","6:75050328-75075795","ZL","ZDF","OK",59.665,14.5589,-2.03498,-3.81789,5e-05,0.00520877,"yes"
"32565","XLOC_032565","XLOC_032565","Cfl2","6:75759137-75763190","ZL","ZDF","OK",72.5582,40.3116,-0.847942,-1.41499,0.04895,0.371019,"no"
"32669","XLOC_032669","XLOC_032669","Ppp2r5e","6:98417973-98567006","ZL","ZDF","OK",8.10778,4.52748,-0.840597,-1.47318,0.03755,0.326886,"no"
"32677","XLOC_032677","XLOC_032677","Sptb","6:99624382-99783067","ZL","ZDF","OK",28.1339,12.4583,-1.17521,-1.75745,0.01525,0.214192,"no"
"32686","XLOC_032686","XLOC_032686","Atp6v1d","6:102032275-102047758","ZL","ZDF","OK",62.6889,36.7997,-0.768517,-1.54365,0.02925,0.294658,"no"
"32731","XLOC_032731","XLOC_032731","Aldh6a1","6:108123815-108167291","ZL","ZDF","OK",160.714,63.3081,-1.34404,-1.76436,0.0169,0.22473,"no"
"32736","XLOC_032736","XLOC_032736","Ltbp2","6:108500111-108596596","ZL","ZDF","OK",1.2783,0.668177,-0.935922,-1.81963,0.0113,0.180775,"no"
"32742","XLOC_032742","XLOC_032742","Mlh3","6:109059340-109095557","ZL","ZDF","OK",3.55001,2.04789,-0.793686,-1.69509,0.016,0.219125,"no"
"32807","XLOC_032807","XLOC_032807","Foxn3","6:123183641-123577695","ZL","ZDF","OK",11.9727,7.26332,-0.721043,-1.45406,0.0346,0.316497,"no"
"32825","XLOC_032825","XLOC_032825","Lgmn","6:126282185-126320726","ZL","ZDF","OK",55.5452,31.0598,-0.838615,-1.59357,0.0219,0.257012,"no"
"32867","XLOC_032867","XLOC_032867","Bcl11b","6:131834096-131926272","ZL","ZDF","OK",0.408,0.186111,-1.1324,-1.57576,0.02355,0.265599,"no"
"32869","XLOC_032869","XLOC_032869","AABR07065498.1","6:132113801-132183434","ZL","ZDF","OK",20.8627,6.88558,-1.59927,-3.15817,1e-04,0.00897184,"yes"
"32874","XLOC_032874","XLOC_032874","Slc25a29","6:132735882-132747842","ZL","ZDF","OK",7.61377,2.05843,-1.88707,-3.84748,5e-05,0.00520877,"yes"
"32898","XLOC_032898","XLOC_032898","Ckb","6:136142915-136145918","ZL","ZDF","OK",162.349,61.7702,-1.39411,-2.48207,7e-04,0.0348115,"yes"
"32909","XLOC_032909","XLOC_032909","Tmem179","6:137060995-137085407","ZL","ZDF","OK",46.1088,13.3759,-1.7854,-1.73415,0.01915,0.240535,"no"
"32912","XLOC_032912","XLOC_032912","Akt1","6:137218289-137238455","ZL","ZDF","OK",113.247,59.5466,-0.927386,-1.60184,0.02215,0.258154,"no"
"33028","XLOC_033028","XLOC_033028","Dnah11","6:145740034-146099053","ZL","ZDF","OK",5.01536,1.83258,-1.45248,-2.02936,0.00845,0.151748,"no"
"33554","XLOC_033554","XLOC_033554","Timeless","7:2643270-2667711","ZL","ZDF","OK",93.822,0.754381,-6.95849,-9.36339,5e-05,0.00520877,"yes"
"33571","XLOC_033571","XLOC_033571","Itga7","7:3354943-3386522","ZL","ZDF","OK",94.7641,47.4182,-0.998899,-1.52466,0.0378,0.327764,"no"
"33638","XLOC_033638","XLOC_033638","Gipc3","7:11245874-11253082","ZL","ZDF","OK",3.48598,1.68647,-1.04756,-2.1087,0.00225,0.0697563,"no"
"33641","XLOC_033641","XLOC_033641","Atcay,Nmrk2","7:11356117-11386948","ZL","ZDF","OK",14.6774,3.41154,-2.1051,-2.98116,5e-05,0.00520877,"yes"
"33647","XLOC_033647","XLOC_033647","Gng7","7:11565785-11629285","ZL","ZDF","OK",0.409385,0.175557,-1.22152,-1.47951,0.0458,0.359682,"no"
"33717","XLOC_033717","XLOC_033717","Zfp952","7:15271373-15283327","ZL","ZDF","OK",2.47543,1.27305,-0.95939,-1.7877,0.01185,0.186453,"no"
"33723","XLOC_033723","XLOC_033723","Zfp955a","7:15775594-15791253","ZL","ZDF","OK",4.68872,2.45554,-0.933154,-1.53131,0.03185,0.306119,"no"
"33759","XLOC_033759","XLOC_033759","Ckap4","7:24939497-24947595","ZL","ZDF","OK",13.1502,7.47675,-0.814597,-1.68064,0.01965,0.243476,"no"
"33775","XLOC_033775","XLOC_033775","Nt5dc3","7:27309965-27367418","ZL","ZDF","OK",3.50807,2.19677,-0.675296,-1.41194,0.046,0.360344,"no"
"33783","XLOC_033783","XLOC_033783","Igf1","7:28412197-28491929","ZL","ZDF","OK",10.9846,6.29379,-0.803477,-1.40836,0.03205,0.307236,"no"
"33789","XLOC_033789","XLOC_033789","Arl1","7:29282224-29294567","ZL","ZDF","OK",33.8982,20.1741,-0.748706,-1.47251,0.0392,0.333716,"no"
"33812","XLOC_033812","XLOC_033812","Ntn4","7:34533542-34649481","ZL","ZDF","OK",19.4192,7.04921,-1.46195,-3.07697,5e-05,0.00520877,"yes"
"33824","XLOC_033824","XLOC_033824","Ube2n","7:36610146-36642946","ZL","ZDF","OK",35.7057,21.8362,-0.709429,-1.37669,0.0479,0.366988,"no"
"33874","XLOC_033874","XLOC_033874","Phlda1","7:54247459-54249664","ZL","ZDF","OK",38.5264,20.6804,-0.897583,-1.83557,0.0107,0.174349,"no"
"33891","XLOC_033891","XLOC_033891","AABR07057196.1","7:60070299-60071813","ZL","ZDF","OK",2.55392,1.36511,-0.903696,-1.43727,0.0472,0.36442,"no"
"33892","XLOC_033892","XLOC_033892","LOC100911101,Lrrc10","7:60076916-60100712","ZL","ZDF","OK",134.532,72.965,-0.882668,-1.40594,0.0457,0.359403,"no"
"33920","XLOC_033920","XLOC_033920","Usp15","7:66595720-66687907","ZL","ZDF","OK",9.75543,5.45794,-0.837848,-1.66755,0.01435,0.207382,"no"
"33964","XLOC_033964","XLOC_033964","Mtdh","7:72769789-72830676","ZL","ZDF","OK",9.68414,6.03577,-0.682088,-1.40112,0.04675,0.363242,"no"
"33988","XLOC_033988","XLOC_033988","Baalc","7:77763511-77837453","ZL","ZDF","OK",2.58963,0.818156,-1.6623,-2.83675,5e-05,0.00520877,"yes"
"34009","XLOC_034009","XLOC_034009","Emc2","7:82338616-82378706","ZL","ZDF","OK",57.2676,31.2762,-0.872651,-1.47312,0.04125,0.341513,"no"
"34063","XLOC_034063","XLOC_034063","Trib1","7:99954366-99963105","ZL","ZDF","OK",4.97496,2.33621,-1.09051,-2.28035,0.0011,0.0464983,"yes"
"34092","XLOC_034092","XLOC_034092","Khdrbs3","7:110031695-110179468","ZL","ZDF","OK",17.1526,7.81273,-1.13453,-2.28272,0.00175,0.0614485,"no"
"34098","XLOC_034098","XLOC_034098","Chrac1","7:114323541-114326930","ZL","ZDF","OK",44.2332,26.0912,-0.761567,-1.57628,0.0257,0.276913,"no"
"34164","XLOC_034164","XLOC_034164","Csf2rb","7:119554353-119569551","ZL","ZDF","OK",2.20272,0.837527,-1.39508,-2.60725,0.00045,0.0253627,"yes"
"34166","XLOC_034166","XLOC_034166","Mpst","7:119626423-119631428","ZL","ZDF","OK",54.9341,25.5757,-1.10293,-2.22428,0.0017,0.0605635,"no"
"34175","XLOC_034175","XLOC_034175","Pdxp","7:120140459-120145908","ZL","ZDF","OK",4.5821,2.52809,-0.857961,-1.58112,0.0246,0.271998,"no"
"34188","XLOC_034188","XLOC_034188","Cby1","7:120891909-120898591","ZL","ZDF","OK",26.955,12.662,-1.09005,-1.57976,0.02045,0.249175,"no"
"34189","XLOC_034189","XLOC_034189","Tomm22","7:120901933-120903684","ZL","ZDF","OK",69.8107,37.5114,-0.896118,-1.87656,0.0082,0.149209,"no"
"34190","XLOC_034190","XLOC_034190","Gtpbp1","7:120923273-120949407","ZL","ZDF","OK",14.597,7.63901,-0.934212,-1.65815,0.0196,0.243476,"no"
"34195","XLOC_034195","XLOC_034195","Syngr1","7:121311014-121334437","ZL","ZDF","OK",23.8807,7.73155,-1.62702,-2.80842,4e-04,0.0234464,"yes"
"34211","XLOC_034211","XLOC_034211","Xpnpep3","7:122636170-122688819","ZL","ZDF","OK",3.55849,1.89804,-0.906756,-1.92173,0.00745,0.140928,"no"
"34239","XLOC_034239","XLOC_034239","Pnpla3","7:125034763-125055976","ZL","ZDF","OK",1.72136,0.416059,-2.04869,-3.21622,5e-05,0.00520877,"yes"
"34240","XLOC_034240","XLOC_034240","Samm50","7:125058896-125085462","ZL","ZDF","OK",160.272,83.068,-0.948154,-1.42436,0.04455,0.354545,"no"
"34257","XLOC_034257","XLOC_034257","Ppara","7:126619019-126691812","ZL","ZDF","OK",12.1157,5.94692,-1.02666,-1.31142,0.0427,0.34827,"no"
"34259","XLOC_034259","XLOC_034259","Ttc38","7:126711466-126735007","ZL","ZDF","OK",6.00664,2.8447,-1.07828,-2.28894,0.00075,0.0360739,"yes"
"34330","XLOC_034330","XLOC_034330","Pfkm","7:139685572-139722132","ZL","ZDF","OK",261.016,100.252,-1.38051,-1.64133,0.01935,0.242217,"no"
"34345","XLOC_034345","XLOC_034345","Troap","7:140758614-140766423","ZL","ZDF","OK",0.688483,0.297495,-1.21055,-1.51126,0.0406,0.339456,"no"
"34408","XLOC_034408","XLOC_034408","Amhr2","7:144052060-144060909","ZL","ZDF","OK",9.31284,4.55851,-1.03066,-1.96828,0.00605,0.123938,"no"
"34449","XLOC_034449","XLOC_034449","Spryd4","7:2605718-2623781","ZL","ZDF","OK",20.1152,7.72697,-1.38031,-2.15665,0.0106,0.173491,"no"
"34453","XLOC_034453","XLOC_034453","Coq10a","7:2780721-2789233","ZL","ZDF","OK",80.1652,37.2732,-1.10484,-2.03037,0.0036,0.0905396,"no"
"34466","XLOC_034466","XLOC_034466","Suox","7:3098233-3102142","ZL","ZDF","OK",12.9307,4.97104,-1.37918,-2.78418,5e-05,0.00520877,"yes"
"34539","XLOC_034539","XLOC_034539","Aes","7:11013669-11020089","ZL","ZDF","OK",975.74,446.912,-1.1265,-1.57812,0.02385,0.267746,"no"
"34555","XLOC_034555","XLOC_034555","Thop1","7:11501145-11513581","ZL","ZDF","OK",7.70338,3.43488,-1.16523,-2.28214,0.0016,0.05794,"no"
"34600","XLOC_034600","XLOC_034600","Hcn2","7:12840848-12874215","ZL","ZDF","OK",20.5406,1.86477,-3.46141,-2.81411,0.00475,0.107639,"no"
"34601","XLOC_034601","XLOC_034601","Bsg","7:12875536-12882753","ZL","ZDF","OK",432.966,181.588,-1.25358,-1.75449,0.01265,0.193905,"no"
"34603","XLOC_034603","XLOC_034603","Cdc34","7:12899957-12905339","ZL","ZDF","OK",82.9349,49.5724,-0.742442,-1.43302,0.0458,0.359682,"no"
"34630","XLOC_034630","XLOC_034630","Zfp799","7:15066193-15079578","ZL","ZDF","OK",2.12516,1.05429,-1.0113,-1.91394,0.00755,0.142086,"no"
"34715","XLOC_034715","XLOC_034715","Ano4","7:29492015-29701721","ZL","ZDF","OK",0.812309,0.342559,-1.24568,-1.8481,0.01035,0.171313,"no"
"34743","XLOC_034743","XLOC_034743","RGD1560341","7:34760988-34794474","ZL","ZDF","OK",33.1525,20.0468,-0.72575,-1.45883,0.0417,0.343299,"no"
"34747","XLOC_034747","XLOC_034747","Vezt","7:34888484-34951659","ZL","ZDF","OK",8.41085,5.00996,-0.747452,-1.55486,0.026,0.278376,"no"
"34752","XLOC_034752","XLOC_034752","Cradd","7:36254728-36408857","ZL","ZDF","OK",8.52604,3.35472,-1.34568,-2.14831,0.0035,0.0887353,"no"
"34774","XLOC_034774","XLOC_034774","Tmtc2","7:47179595-47586137","ZL","ZDF","OK",2.44974,1.4402,-0.76636,-1.3976,0.04785,0.366988,"no"
"34803","XLOC_034803","XLOC_034803","Rab21","7:58258888-58286770","ZL","ZDF","OK",36.9669,20.1073,-0.878511,-1.43247,0.03815,0.329111,"no"
"34830","XLOC_034830","XLOC_034830","Dyrk2","7:61784110-61799075","ZL","ZDF","OK",8.58146,4.53172,-0.921165,-1.96313,0.0052,0.113619,"no"
"34834","XLOC_034834","XLOC_034834","Msrb3","7:62850514-62972084","ZL","ZDF","OK",44.9659,20.1548,-1.15771,-2.0865,0.0024,0.0711935,"no"
"34839","XLOC_034839","XLOC_034839","Rassf3","7:63513778-63578490","ZL","ZDF","OK",78.4023,34.4884,-1.18479,-1.97669,0.00515,0.113089,"no"
"34854","XLOC_034854","XLOC_034854","Ppm1h","7:66842504-67116980","ZL","ZDF","OK",185.332,2.1634,-6.42067,-13.2665,5e-05,0.00520877,"yes"
"34870","XLOC_034870","XLOC_034870","Tsfm","7:70311949-70319346","ZL","ZDF","OK",25.2491,11.401,-1.14708,-2.27463,0.001,0.0438743,"yes"
"34886","XLOC_034886","XLOC_034886","Shmt2","7:70824488-70829845","ZL","ZDF","OK",22.0494,13.6665,-0.690102,-1.46239,0.03925,0.333883,"no"
"34899","XLOC_034899","XLOC_034899","Tspyl5","7:72323930-72328128","ZL","ZDF","OK",0.678635,0.34598,-0.971947,-1.42277,0.04185,0.344018,"no"
"34926","XLOC_034926","XLOC_034926","Azin1","7:77345409-77372398","ZL","ZDF","OK",31.7132,16.7044,-0.924855,-1.80695,0.0128,0.195251,"no"
"34970","XLOC_034970","XLOC_034970","Sntb1","7:95395425-95669809","ZL","ZDF","OK",11.0574,2.50556,-2.14181,-4.38679,5e-05,0.00520877,"yes"
"34980","XLOC_034980","XLOC_034980","Fbxo32","7:98059462-98098557","ZL","ZDF","OK",25.1478,14.4,-0.80436,-1.36709,0.04995,0.372945,"no"
"34984","XLOC_034984","XLOC_034984","Tmem65","7:98605721-98709649","ZL","ZDF","OK",29.5321,15.2042,-0.957815,-1.59936,0.01225,0.189892,"no"
"35062","XLOC_035062","XLOC_035062","Lynx1","7:115982726-115988101","ZL","ZDF","OK",31.6016,8.35391,-1.91947,-2.43527,2e-04,0.014703,"yes"
"35077","XLOC_035077","XLOC_035077","Mafa","7:116779378-116781766","ZL","ZDF","OK",1.03816,0.312935,-1.73009,-2.2398,0.0024,0.0711935,"no"
"35082","XLOC_035082","XLOC_035082","Pycrl","7:116949878-116955148","ZL","ZDF","OK",9.26853,5.46268,-0.762731,-1.51836,0.0339,0.314544,"no"
"35127","XLOC_035127","XLOC_035127","LOC100911597","7:118992355-119071712","ZL","ZDF","OK",0.756101,0.385752,-0.970906,-1.73126,0.0129,0.195825,"no"
"35129","XLOC_035129","XLOC_035129","Txn2","7:119118954-119158292","ZL","ZDF","OK",116.994,55.5493,-1.07459,-1.39401,0.04795,0.367116,"no"
"35186","XLOC_035186","XLOC_035186","Chadl","7:122921217-122926336","ZL","ZDF","OK",1.46855,0.648873,-1.17838,-1.81578,0.01055,0.173189,"no"
"35195","XLOC_035195","XLOC_035195","Nhp2l1","7:123281502-123287725","ZL","ZDF","OK",38.7736,21.413,-0.856589,-1.41776,0.04005,0.336136,"no"
"35223","XLOC_035223","XLOC_035223","RGD1566029","7:125340376-125407806","ZL","ZDF","OK",2.46273,0.738383,-1.73782,-3.35103,5e-05,0.00520877,"yes"
"35224","XLOC_035224","XLOC_035224","Ldoc1l","7:125461403-125466263","ZL","ZDF","OK",4.44794,2.14918,-1.04935,-2.19693,0.00155,0.0567842,"no"
"35228","XLOC_035228","XLOC_035228","RGD1304694","7:125853574-125893168","ZL","ZDF","OK",10.7985,6.54736,-0.721843,-1.40671,0.04665,0.36311,"no"
"35238","XLOC_035238","XLOC_035238","Celsr1","7:126756150-126913585","ZL","ZDF","OK",2.47243,0.867649,-1.51074,-2.08854,0.0084,0.151345,"no"
"35308","XLOC_035308","XLOC_035308","Vdr","7:139342062-139394171","ZL","ZDF","OK",1.85121,0.967349,-0.936361,-1.80512,0.01175,0.185811,"no"
"35338","XLOC_035338","XLOC_035338","Ddn","7:140479710-140485498","ZL","ZDF","OK",5.82543,0.933653,-2.64141,-4.07245,5e-05,0.00520877,"yes"
"35343","XLOC_035343","XLOC_035343","Tuba1b","7:140614751-140617721","ZL","ZDF","OK",79.0605,47.992,-0.720165,-1.43099,0.04585,0.359682,"no"
"35353","XLOC_035353","XLOC_035353","Racgap1","7:141277301-141307233","ZL","ZDF","OK",1.9589,0.513901,-1.93048,-3.11184,0.00015,0.0121666,"yes"
"35371","XLOC_035371","XLOC_035371","Krt80","7:142994118-143016040","ZL","ZDF","OK",0.471713,0.200233,-1.23623,-1.56873,0.0357,0.320033,"no"
"35894","XLOC_035894","XLOC_035894","Msantd4","8:1502876-1513603","ZL","ZDF","OK",13.1392,7.64967,-0.780404,-1.68608,0.0184,0.234192,"no"
"35925","XLOC_035925","XLOC_035925","AABR07069186.1","8:10981414-10988077","ZL","ZDF","OK",1.12606,0.331055,-1.76615,-1.5698,0.0251,0.273808,"no"
"36005","XLOC_036005","XLOC_036005","Mrpl4","8:22021212-22027228","ZL","ZDF","OK",39.8099,18.0727,-1.13932,-2.22107,0.00215,0.0691935,"no"
