"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"25387","XLOC_025387","XLOC_025387","Shf","3:114287710-114307315","ZL","ZDF","OK",1.94655,4.02864,1.04938,1.81885,0.0119,0.186972,"no"
"25427","XLOC_025427","XLOC_025427","Mal","3:120209646-120233655","ZL","ZDF","OK",0.888374,2.4494,1.46319,2.45231,0.0015,0.0558839,"no"
"25439","XLOC_025439","XLOC_025439","Il1b","3:121876254-121882726","ZL","ZDF","OK",1.08838,2.23183,1.03605,1.50331,0.0356,0.319789,"no"
"25450","XLOC_025450","XLOC_025450","Slc4a11","3:123224241-123236535","ZL","ZDF","OK",0.71016,1.36883,0.94673,1.56929,0.0276,0.28698,"no"
"25453","XLOC_025453","XLOC_025453","Adam33","3:123584682-123607505","ZL","ZDF","OK",8.96558,27.8032,1.63278,2.49637,0.00115,0.0476946,"yes"
"25470","XLOC_025470","XLOC_025470","Gpcpd1","3:125168811-125213644","ZL","ZDF","OK",35.6325,70.0542,0.975278,1.58206,0.02975,0.29792,"no"
"25520","XLOC_025520","XLOC_025520","Napb","3:143016929-143063983","ZL","ZDF","OK",1.54438,2.51917,0.705926,1.42649,0.04105,0.341013,"no"
"25568","XLOC_025568","XLOC_025568","Bcl2l1","3:148259383-148313810","ZL","ZDF","OK",16.7298,42.0366,1.32923,2.48665,0.00045,0.0253627,"yes"
"25571","XLOC_025571","XLOC_025571","Dusp15","3:148417992-148428494","ZL","ZDF","OK",1.31176,3.29739,1.32982,2.49421,8e-04,0.037335,"yes"
"25573","XLOC_025573","XLOC_025573","Xkr7","3:148510778-148533404","ZL","ZDF","OK",0.447123,1.74899,1.96777,3.03698,1e-04,0.00897184,"yes"
"25615","XLOC_025615","XLOC_025615","LOC100910882","3:151691513-151724654","ZL","ZDF","OK",9.78694,24.5825,1.3287,2.39969,0.0013,0.0510273,"no"
"25623","XLOC_025623","XLOC_025623","Ndrg3","3:152944451-153099142","ZL","ZDF","OK",6.65408,12.0212,0.853272,1.48506,0.02405,0.268619,"no"
"25790","XLOC_025790","XLOC_025790","Sycp2","3:173884255-173947018","ZL","ZDF","OK",0.572539,1.26309,1.14151,1.41039,0.0429,0.348737,"no"
"25796","XLOC_025796","XLOC_025796","Lama5","3:175553044-175601127","ZL","ZDF","OK",8.43743,15.2565,0.854547,1.59566,0.02245,0.259997,"no"
"25811","XLOC_025811","XLOC_025811","Ptk6","3:176698025-176706896","ZL","ZDF","OK",0.103248,1.15757,3.48692,3.34291,0.0014,0.0536122,"no"
"25812","XLOC_025812","XLOC_025812","Srms","3:176709561-176716596","ZL","ZDF","OK",1.26962,7.73341,2.60671,4.92291,5e-05,0.00520877,"yes"
"25813","XLOC_025813","XLOC_025813","Helz2","3:176730022-176744377","ZL","ZDF","OK",6.08365,10.86,0.836018,1.68454,0.01955,0.243476,"no"
"25824","XLOC_025824","XLOC_025824","Sox18","3:177177309-177179127","ZL","ZDF","OK",27.5851,44.5733,0.69229,1.44873,0.04125,0.341513,"no"
"26430","XLOC_026430","XLOC_026430","Kmt2c","4:6282277-6294509","ZL","ZDF","OK",8.06243,13.2191,0.713334,1.52359,0.03025,0.300735,"no"
"26447","XLOC_026447","XLOC_026447","AC097312.1","4:7439150-7454270","ZL","ZDF","OK",0.518623,1.05314,1.02195,1.39879,0.04945,0.37198,"no"
"26485","XLOC_026485","XLOC_026485","AABR07059372.1","4:16827372-16831712","ZL","ZDF","OK",1.62453,10.9716,2.75568,2.56904,6e-04,0.0314014,"yes"
"26597","XLOC_026597","XLOC_026597","LOC100909784","4:51661653-51671203","ZL","ZDF","OK",0.495194,1.54656,1.64299,2.83899,0.00015,0.0121666,"yes"
"26653","XLOC_026653","XLOC_026653","Tmem140","4:62380913-62396035","ZL","ZDF","OK",15.9512,35.5426,1.15588,2.37282,7e-04,0.0348115,"yes"
"26765","XLOC_026765","XLOC_026765","Gimap8","4:78283025-78294845","ZL","ZDF","OK",6.31949,10.614,0.748089,1.58437,0.0255,0.276252,"no"
"26768","XLOC_026768","XLOC_026768","Gimap7","4:78354334-78358503","ZL","ZDF","OK",7.47598,12.6263,0.756092,1.5583,0.03095,0.302899,"no"
"26826","XLOC_026826","XLOC_026826","Nt5c3a","4:87237895-87282747","ZL","ZDF","OK",1.90296,7.77513,2.03062,1.88482,0.0139,0.204099,"no"
"26854","XLOC_026854","XLOC_026854","Abcg2","4:88832177-88890621","ZL","ZDF","OK",0.53313,1.59869,1.58434,2.39667,0.00265,0.0752579,"no"
"27010","XLOC_027010","XLOC_027010","Alms1","4:117371658-117472443","ZL","ZDF","OK",2.20719,3.75676,0.767278,1.37116,0.0497,0.37247,"no"
"27034","XLOC_027034","XLOC_027034","Gata2","4:120133712-120142495","ZL","ZDF","OK",7.35123,18.1436,1.3034,2.74289,0.00025,0.0171727,"yes"
"27062","XLOC_027062","XLOC_027062","Fbln2","4:122835402-122895129","ZL","ZDF","OK",14.6987,25.6068,0.800838,1.59173,0.02635,0.28062,"no"
"27068","XLOC_027068","XLOC_027068","RGD1560289","4:123798033-123839083","ZL","ZDF","OK",1.18406,2.68745,1.1825,2.34315,0.00115,0.0476946,"yes"
"27069","XLOC_027069","XLOC_027069","Fgd5","4:123865698-123962881","ZL","ZDF","OK",12.9938,22.4105,0.786359,1.51341,0.03205,0.307236,"no"
"27073","XLOC_027073","XLOC_027073","AABR07061448.2","4:125187160-125241281","ZL","ZDF","OK",3.14885,12.9088,2.03545,4.12895,5e-05,0.00520877,"yes"
"27146","XLOC_027146","XLOC_027146","Irak2","4:145594545-145651054","ZL","ZDF","OK",5.65589,16.7269,1.56435,3.07829,5e-05,0.00520877,"yes"
"27154","XLOC_027154","XLOC_027154","Pparg","4:147274086-147399380","ZL","ZDF","OK",3.60476,9.81069,1.44445,2.91976,1e-04,0.00897184,"yes"
"27177","XLOC_027177","XLOC_027177","LOC500300","4:148769046-148803988","ZL","ZDF","OK",62.8305,114.626,0.867391,1.54993,0.0272,0.284842,"no"
"27198","XLOC_027198","XLOC_027198","Il17ra","4:152995864-153018440","ZL","ZDF","OK",4.47055,7.57789,0.761342,1.62598,0.02425,0.270167,"no"
"27207","XLOC_027207","XLOC_027207","Slc6a13","4:153874851-153912155","ZL","ZDF","OK",0.0949066,0.449272,2.24301,1.96272,0.0235,0.265599,"no"
"27227","XLOC_027227","XLOC_027227","Clec4d","4:156253078-156264769","ZL","ZDF","OK",0.0998422,0.749329,2.90788,3.18629,0.0013,0.0510273,"no"
"27232","XLOC_027232","XLOC_027232","Cd163","4:156752081-156785467","ZL","ZDF","OK",2.36719,4.27902,0.854101,1.68681,0.0169,0.22473,"no"
"27235","XLOC_027235","XLOC_027235","C1rl","4:157107468-157123446","ZL","ZDF","OK",2.24553,3.77393,0.749016,1.39323,0.0467,0.36311,"no"
"27258","XLOC_027258","XLOC_027258","Iffo1","4:157659130-157676340","ZL","ZDF","OK",14.7222,25.9186,0.815989,1.54015,0.03015,0.30042,"no"
"27283","XLOC_027283","XLOC_027283","Nrip2","4:161720222-161730522","ZL","ZDF","OK",1.46465,2.68857,0.876285,1.34347,0.04695,0.364024,"no"
"27294","XLOC_027294","XLOC_027294","Clec2g","4:162934148-162944993","ZL","ZDF","OK",64.8553,115.677,0.834806,1.44273,0.03925,0.333883,"no"
"27295","XLOC_027295","XLOC_027295","AABR07062157.1","4:162986062-163021173","ZL","ZDF","OK",2.18359,5.83887,1.41899,0.577904,0.03375,0.314081,"no"
"27297","XLOC_027297","XLOC_027297","Clec1b","4:163157969-163170815","ZL","ZDF","OK",0.452948,1.73325,1.93607,2.0282,0.0144,0.207558,"no"
"27331","XLOC_027331","XLOC_027331","Gprc5a","4:168832909-168851652","ZL","ZDF","OK",0.360437,1.20125,1.73672,2.26155,0.00245,0.0719966,"no"
"27351","XLOC_027351","XLOC_027351","Mgst1","4:172119330-172134607","ZL","ZDF","OK",11.9472,21.9412,0.876965,1.78112,0.0121,0.189033,"no"
"27356","XLOC_027356","XLOC_027356","Pik3c2g","4:173732247-174102496","ZL","ZDF","OK",0.049431,0.422993,3.09715,3.31621,0.0011,0.0464983,"yes"
"27361","XLOC_027361","XLOC_027361","Plekha5","4:174605475-174774693","ZL","ZDF","OK",9.8095,23.5971,1.26636,2.46189,0.0012,0.0484875,"yes"
"27407","XLOC_027407","XLOC_027407","Tmtc1","4:182620129-182844333","ZL","ZDF","OK",5.79248,14.8563,1.35882,1.88528,0.0082,0.149209,"no"
"27411","XLOC_027411","XLOC_027411","Mettl20","4:183656012-183665761","ZL","ZDF","OK",16.8621,28.5169,0.758034,1.40518,0.04975,0.372578,"no"
"27413","XLOC_027413","XLOC_027413","RGD1309621","4:183879204-183905810","ZL","ZDF","OK",7.31936,18.9839,1.37499,2.65472,0.00025,0.0171727,"yes"
"27418","XLOC_027418","XLOC_027418","Cnpy1","4:476139-482833","ZL","ZDF","OK",0.271466,2.58994,3.25408,1.75582,0.0089,0.156255,"no"
"27470","XLOC_027470","XLOC_027470","Gsap","4:10422593-10517848","ZL","ZDF","OK",3.36733,5.92404,0.814978,1.56988,0.0235,0.265599,"no"
"27532","XLOC_027532","XLOC_027532","Pdk4","4:30544831-30556997","ZL","ZDF","OK",45.9221,108.615,1.24196,1.5119,0.0414,0.341982,"no"
"27542","XLOC_027542","XLOC_027542","Col28a1","4:34048490-34194764","ZL","ZDF","OK",0.107888,0.360427,1.74017,1.83243,0.02075,0.251298,"no"
"27613","XLOC_027613","XLOC_027613","Impdh1","4:56478381-56494038","ZL","ZDF","OK",17.3935,27.539,0.662923,1.40043,0.0485,0.368758,"no"
"27648","XLOC_027648","XLOC_027648","RGD1565367","4:62480100-62526724","ZL","ZDF","OK",0.915197,2.93832,1.68284,2.75122,4e-04,0.0234464,"yes"
"27651","XLOC_027651","XLOC_027651","Fam180a","4:62844970-62860446","ZL","ZDF","OK",0.24848,0.63949,1.3638,1.51514,0.0412,0.341513,"no"
"27729","XLOC_027729","XLOC_027729","Gimap6","4:78336422-78342863","ZL","ZDF","OK",12.3083,19.2621,0.646135,1.39726,0.04485,0.355389,"no"
"27733","XLOC_027733","XLOC_027733","Tra2a","4:78905379-78924228","ZL","ZDF","OK",19.8311,40.3527,1.0249,1.45748,0.04195,0.344711,"no"
"27782","XLOC_027782","XLOC_027782","Nod1","4:85123955-85174951","ZL","ZDF","OK",13.851,25.3314,0.870937,1.69127,0.0184,0.234192,"no"
"27798","XLOC_027798","XLOC_027798","Herc6","4:88605859-88649221","ZL","ZDF","OK",6.23491,12.4452,0.997153,1.95219,0.00495,0.110688,"no"
"27841","XLOC_027841","XLOC_027841","Sh2d6","4:100373903-100380578","ZL","ZDF","OK",0.147885,0.528161,1.8365,1.22138,0.04885,0.37065,"no"
"27890","XLOC_027890","XLOC_027890","Reg3g","4:109529678-109532234","ZL","ZDF","OK",1.21676,2.72878,1.16521,1.46114,0.04355,0.351422,"no"
"27924","XLOC_027924","XLOC_027924","Cyp26b1","4:116261795-116278615","ZL","ZDF","OK",1.10241,3.45778,1.64919,3.2848,5e-05,0.00520877,"yes"
"27968","XLOC_027968","XLOC_027968","Aplf","4:119514822-119568736","ZL","ZDF","OK",2.06319,3.69604,0.841101,1.66411,0.0217,0.256307,"no"
"27977","XLOC_027977","XLOC_027977","AABR07061382.2","4:120122245-120133078","ZL","ZDF","OK",5.68908,19.3774,1.76811,3.11305,5e-05,0.00520877,"yes"
"28060","XLOC_028060","XLOC_028060","Ssuh2","4:144301163-144322189","ZL","ZDF","OK",0.470589,1.48587,1.65877,2.31578,0.0013,0.0510273,"no"
"28083","XLOC_028083","XLOC_028083","Timp4","4:147037178-147195096","ZL","ZDF","OK",20.3444,62.0485,1.60876,2.18978,0.0021,0.0684868,"no"
"28118","XLOC_028118","XLOC_028118","Ankrd26","4:150547398-150616895","ZL","ZDF","OK",0.748408,1.24118,0.729815,1.48189,0.0364,0.322364,"no"
"28129","XLOC_028129","XLOC_028129","Ccdc77","4:152860666-152892270","ZL","ZDF","OK",6.77167,11.2255,0.729201,1.48152,0.03915,0.333678,"no"
"28142","XLOC_028142","XLOC_028142","Slc2a3","4:155386004-155631856","ZL","ZDF","OK",2.43834,5.31592,1.12442,2.11946,0.00305,0.0825953,"no"
"28151","XLOC_028151","XLOC_028151","Clec4e","4:156270137-156276304","ZL","ZDF","OK",0.721721,4.34407,2.58953,3.08088,1e-04,0.00897184,"yes"
"28188","XLOC_028188","XLOC_028188","Kcna5","4:159075544-159079466","ZL","ZDF","OK",2.16568,9.28471,2.10004,3.78013,5e-05,0.00520877,"yes"
"28207","XLOC_028207","XLOC_028207","Tead4","4:161537631-161617855","ZL","ZDF","OK",3.79986,7.48533,0.978121,2.07901,0.0032,0.083937,"no"
"28228","XLOC_028228","XLOC_028228","Clec12b","4:163141131-163157744","ZL","ZDF","OK",0.231121,1.33785,2.5332,3.06324,0.00035,0.0213112,"yes"
"28230","XLOC_028230","XLOC_028230","Clec9a","4:163172287-163214678","ZL","ZDF","OK",0.732817,3.35083,2.19299,1.61737,0.03275,0.309093,"no"
"28233","XLOC_028233","XLOC_028233","Olr1","4:163239848-163261958","ZL","ZDF","OK",0.23639,0.60372,1.35271,1.81623,0.0155,0.216321,"no"
"28246","XLOC_028246","XLOC_028246","AABR07062183.3","4:163933259-164357619","ZL","ZDF","OK",1.83572,5.38955,1.55382,1.80335,0.01255,0.19291,"no"
"28252","XLOC_028252","XLOC_028252","Ly49s6","4:164428796-164453222","ZL","ZDF","OK",0.653044,1.4962,1.19605,1.48799,0.0352,0.318933,"no"
"28294","XLOC_028294","XLOC_028294","Gprc5d","4:168872777-168884886","ZL","ZDF","OK",0.859786,4.28495,2.31723,3.39841,0.00015,0.0121666,"yes"
"28328","XLOC_028328","XLOC_028328","Rergl","4:173631051-173640684","ZL","ZDF","OK",0.685239,2.55519,1.89875,2.45821,0.00145,0.0545761,"no"
"28354","XLOC_028354","XLOC_028354","C2cd5","4:177245864-177331915","ZL","ZDF","OK",11.3072,21.8356,0.949437,1.66332,0.02275,0.262503,"no"
"28384","XLOC_028384","XLOC_028384","Caprin2","4:183305270-183375377","ZL","ZDF","OK",3.81146,6.39488,0.746574,1.46305,0.0384,0.330102,"no"
"29050","XLOC_029050","XLOC_029050","Cpa6","5:8459659-8574928","ZL","ZDF","OK",1.21625,3.20621,1.39843,1.90285,0.0146,0.208934,"no"
"29069","XLOC_029069","XLOC_029069","Sox17","5:14889117-14895907","ZL","ZDF","OK",4.93373,15.7801,1.67735,3.16486,5e-05,0.00520877,"yes"
"29100","XLOC_029100","XLOC_029100","Tp53inp1","5:24402923-24420307","ZL","ZDF","OK",5.76579,9.95973,0.788589,1.5999,0.02195,0.257462,"no"
"29109","XLOC_029109","XLOC_029109","LOC679087","5:25253009-25255938","ZL","ZDF","OK",0.556609,1.37092,1.30041,2.10288,0.00515,0.113089,"no"
"29111","XLOC_029111","XLOC_029111","Gem","5:25349927-25353661","ZL","ZDF","OK",1.24479,2.33511,0.907594,1.472,0.0363,0.322364,"no"
"29239","XLOC_029239","XLOC_029239","Hrct1","5:59219927-59229181","ZL","ZDF","OK",95.5197,317.543,1.73308,1.83369,0.0122,0.189251,"no"
"29256","XLOC_029256","XLOC_029256","Trmt10b","5:60841547-60865502","ZL","ZDF","OK",3.83996,7.39733,0.945915,1.54975,0.03445,0.316046,"no"
"29274","XLOC_029274","XLOC_029274","Nr4a3","5:63781800-63822860","ZL","ZDF","OK",0.278503,0.593554,1.09169,1.698,0.0182,0.23286,"no"
"29327","XLOC_029327","XLOC_029327","Ptbp3","5:76670050-76756439","ZL","ZDF","OK",5.29431,13.4977,1.3502,1.55631,0.03425,0.315132,"no"
"29343","XLOC_029343","XLOC_029343","Col27a1","5:79055520-79172444","ZL","ZDF","OK",2.66253,5.24957,0.979402,2.0257,0.00505,0.112125,"no"
"29345","XLOC_029345","XLOC_029345","Orm1","5:79179416-79182820","ZL","ZDF","OK",0.443599,2.5073,2.4988,2.85344,0.001,0.0438743,"yes"
"29388","XLOC_029388","XLOC_029388","Ccdc171","5:101639467-102010964","ZL","ZDF","OK",0.462112,0.998419,1.1114,1.12469,0.0481,0.367494,"no"
"29401","XLOC_029401","XLOC_029401","Acer2","5:105230565-105279742","ZL","ZDF","OK",4.83836,10.876,1.16856,2.47686,3e-04,0.019395,"yes"
"29463","XLOC_029463","XLOC_029463","SNORA70","5:120161272-120168927","ZL","ZDF","OK",2.01179,3.6346,0.853317,1.32444,0.0216,0.255813,"no"
"29496","XLOC_029496","XLOC_029496","Ldlrad1","5:126812180-126821437","ZL","ZDF","OK",0.645349,1.83173,1.50505,2.25453,0.0027,0.0764803,"no"
"29504","XLOC_029504","XLOC_029504","Lrp8","5:127404449-127476641","ZL","ZDF","OK",0.278515,0.715711,1.36162,2.35492,0.0014,0.0536122,"no"
"29665","XLOC_029665","XLOC_029665","Csf3r","5:144031401-144051600","ZL","ZDF","OK",0.222523,0.596585,1.42278,1.99499,0.0076,0.142417,"no"
"29680","XLOC_029680","XLOC_029680","Zmym6","5:145138587-145186642","ZL","ZDF","OK",5.04861,8.29578,0.716491,1.44024,0.0377,0.327543,"no"
"29732","XLOC_029732","XLOC_029732","snopsi28S-3327","5:150489336-150492050","ZL","ZDF","OK",20.5496,40.9314,0.994096,1.75197,0.01715,0.226683,"no"
"29745","XLOC_029745","XLOC_029745","Map3k6","5:151436463-151448449","ZL","ZDF","OK",1.36566,6.76275,2.30801,4.73084,5e-05,0.00520877,"yes"
"29761","XLOC_029761","XLOC_029761","Pafah2","5:152606846-152635918","ZL","ZDF","OK",3.30291,5.73003,0.794806,1.54882,0.0251,0.273808,"no"
"29782","XLOC_029782","XLOC_029782","Id3","5:154489589-154491223","ZL","ZDF","OK",57.1335,100.562,0.815682,1.66627,0.0172,0.226935,"no"
"29813","XLOC_029813","XLOC_029813","Pla2g2a","5:157282668-157285328","ZL","ZDF","OK",115.852,247.208,1.09345,2.05163,0.00385,0.0946609,"no"
"29903","XLOC_029903","XLOC_029903","Errfi1","5:167952727-167966013","ZL","ZDF","OK",4.57271,7.62469,0.73763,1.55771,0.0276,0.28698,"no"
"29914","XLOC_029914","XLOC_029914","Plekhg5,Tnfrsf25","5:169244777-169293220","ZL","ZDF","OK",14.572,26.8697,0.882785,1.51706,0.03585,0.320724,"no"
"29947","XLOC_029947","XLOC_029947","Tmem52","5:172887216-172889383","ZL","ZDF","OK",0.806351,3.10186,1.94365,2.95855,1e-04,0.00897184,"yes"
"29963","XLOC_029963","XLOC_029963","Acap3","5:173340059-173354942","ZL","ZDF","OK",5.10134,9.27337,0.862216,1.82484,0.0108,0.175329,"no"
"30008","XLOC_030008","XLOC_030008","Cspp1","5:8761156-8864578","ZL","ZDF","OK",4.16629,10.8899,1.38615,2.44127,6e-04,0.0314014,"yes"
"30033","XLOC_030033","XLOC_030033","Plag1","5:16788034-16842769","ZL","ZDF","OK",3.47656,7.37644,1.08526,1.71722,0.0028,0.0784036,"no"
"30167","XLOC_030167","XLOC_030167","RGD1309821","5:57871110-57882048","ZL","ZDF","OK",7.24767,13.7454,0.923359,1.92659,0.0081,0.148248,"no"
"30207","XLOC_030207","XLOC_030207","Olr836","5:59265333-59266293","ZL","ZDF","OK",0.156349,0.815873,2.38358,1.73892,0.04985,0.372578,"no"
"30282","XLOC_030282","XLOC_030282","Klf4","5:72283312-72287669","ZL","ZDF","OK",15.0885,33.3005,1.14209,2.38139,0.00085,0.039006,"yes"
"30383","XLOC_030383","XLOC_030383","Ptprd","5:92862226-93244202","ZL","ZDF","OK",4.28935,7.43624,0.793814,1.61961,0.02435,0.270595,"no"
"30414","XLOC_030414","XLOC_030414","Haus6","5:104944257-104981483","ZL","ZDF","OK",0.776199,1.30668,0.751407,1.22485,0.04615,0.361133,"no"
"30462","XLOC_030462","XLOC_030462","AABR07049292.1","5:114204471-114340860","ZL","ZDF","OK",1.2759,3.03388,1.24965,1.79739,0.0094,0.161929,"no"
"30501","XLOC_030501","XLOC_030501","LOC100909776","5:126086875-126096077","ZL","ZDF","OK",1.00585,2.48217,1.30319,1.64458,0.02975,0.29792,"no"
"30557","XLOC_030557","XLOC_030557","Cyp4b1","5:134492755-134526132","ZL","ZDF","OK",30.9115,92.4912,1.58118,2.41071,0.00165,0.0590695,"no"
"30565","XLOC_030565","XLOC_030565","Tspan1","5:135019777-135032397","ZL","ZDF","OK",0.537404,2.252,2.06713,2.60788,0.00025,0.0171727,"yes"
"30599","XLOC_030599","XLOC_030599","Ptprf","5:137036880-137112927","ZL","ZDF","OK",2.36086,3.88555,0.718802,1.45708,0.0447,0.355096,"no"
"30709","XLOC_030709","XLOC_030709","Tssk3","5:147690238-147691997","ZL","ZDF","OK",0.868077,2.11875,1.28732,1.72844,0.02175,0.256347,"no"
"30723","XLOC_030723","XLOC_030723","Tinagl1","5:148382509-148392762","ZL","ZDF","OK",17.6414,84.7113,2.26359,4.49257,5e-05,0.00520877,"yes"
"30733","XLOC_030733","XLOC_030733","Ptpru","5:149922351-149996334","ZL","ZDF","OK",1.83756,5.60956,1.61009,2.37267,0.00115,0.0476946,"yes"
"30734","XLOC_030734","XLOC_030734","Epb4.1","5:150079135-150243289","ZL","ZDF","OK",21.7979,60.0688,1.46242,1.89368,0.00775,0.143758,"no"
"30743","XLOC_030743","XLOC_030743","SNORA73","5:150525536-150531024","ZL","ZDF","OK",5.90259,11.3469,0.942876,1.46539,0.0383,0.329758,"no"
"30778","XLOC_030778","XLOC_030778","Catsper4","5:152430024-152446775","ZL","ZDF","OK",1.28383,3.40923,1.409,2.23558,0.00265,0.0752579,"no"
"30779","XLOC_030779","XLOC_030779","Cnksr1","5:152446844-152458198","ZL","ZDF","OK",6.04974,9.88275,0.708039,1.51749,0.03415,0.315132,"no"
"30865","XLOC_030865","XLOC_030865","Fhad1","5:160437895-160555083","ZL","ZDF","OK",0.070153,0.411267,2.5515,2.80665,0.00205,0.0679654,"no"
"30916","XLOC_030916","XLOC_030916","Rbp7","5:166278186-166282831","ZL","ZDF","OK",42.299,247.854,2.55079,4.92608,5e-05,0.00520877,"yes"
"30918","XLOC_030918","XLOC_030918","Nmnat1","5:166409045-166430298","ZL","ZDF","OK",10.0793,16.7778,0.735157,1.55406,0.03055,0.302029,"no"
"30922","XLOC_030922","XLOC_030922","Spsb1","5:166913730-166978425","ZL","ZDF","OK",3.61486,6.2839,0.79772,1.61633,0.02445,0.271569,"no"
"30965","XLOC_030965","XLOC_030965","Mib2","5:173082941-173099364","ZL","ZDF","OK",15.5167,26.021,0.745859,1.44386,0.0424,0.346853,"no"
"30969","XLOC_030969","XLOC_030969","Vwa1","5:173216740-173222440","ZL","ZDF","OK",7.48954,12.9577,0.790862,1.71611,0.01575,0.21719,"no"
"31486","XLOC_031486","XLOC_031486","Rmdn2","6:2216622-2280833","ZL","ZDF","OK",9.53565,20.7215,1.11973,2.17104,0.0034,0.0872058,"no"
"31510","XLOC_031510","XLOC_031510","Eml4","6:6619075-6674571","ZL","ZDF","OK",4.95879,8.3389,0.74987,1.58168,0.0248,0.272564,"no"
"31514","XLOC_031514","XLOC_031514","Plekhh2","6:7793734-7895988","ZL","ZDF","OK",1.08714,2.73687,1.33198,2.66575,3e-04,0.019395,"yes"
"31543","XLOC_031543","XLOC_031543","Ston1","6:12332497-12384344","ZL","ZDF","OK",3.2703,7.61309,1.21906,2.37125,9e-04,0.0407056,"yes"
"31544","XLOC_031544","XLOC_031544","Gtf2a1l","6:12415294-12468596","ZL","ZDF","OK",0.235842,1.3277,2.49304,3.12356,5e-05,0.00520877,"yes"
"31552","XLOC_031552","XLOC_031552","AABR07063082.1","6:17758764-17760327","ZL","ZDF","OK",2.23834,4.57856,1.03247,1.92686,0.0072,0.138706,"no"
"31589","XLOC_031589","XLOC_031589","Ucn","6:26602143-26602974","ZL","ZDF","OK",1.8463,4.54221,1.29876,1.74384,0.0204,0.248703,"no"
"31616","XLOC_031616","XLOC_031616","Atad2b","6:29012006-29163197","ZL","ZDF","OK",2.55842,4.37847,0.775175,1.62779,0.0185,0.235329,"no"
"31637","XLOC_031637","XLOC_031637","Sdc1","6:33885494-33908016","ZL","ZDF","OK",1.3963,3.91891,1.48884,2.79855,2e-04,0.014703,"yes"
"31682","XLOC_031682","XLOC_031682","Klf11","6:43829944-43841651","ZL","ZDF","OK",4.83634,12.8778,1.4129,3.02946,5e-05,0.00520877,"yes"
"31748","XLOC_031748","XLOC_031748","Ifrd1","6:60132016-60151785","ZL","ZDF","OK",1.20509,2.95477,1.2939,1.51899,0.0315,0.305292,"no"
"31836","XLOC_031836","XLOC_031836","Fam179b","6:86713591-86780147","ZL","ZDF","OK",3.34091,6.43759,0.946279,1.82807,0.0096,0.163834,"no"
"31899","XLOC_031899","XLOC_031899","Ppp1r36","6:99444012-99464143","ZL","ZDF","OK",3.88803,6.37604,0.713622,1.40038,0.04955,0.37198,"no"
"31949","XLOC_031949","XLOC_031949","AC128618.1","6:107485248-107493798","ZL","ZDF","OK",0.355516,2.02586,2.51055,3.27486,2e-04,0.014703,"yes"
"31950","XLOC_031950","XLOC_031950","Acot4","6:107516762-107522952","ZL","ZDF","OK",0.475627,1.06546,1.16358,1.81684,0.0112,0.179699,"no"
"31974","XLOC_031974","XLOC_031974","Fos","6:109300432-109303820","ZL","ZDF","OK",1.40891,4.64567,1.72131,2.98041,1e-04,0.00897184,"yes"
"31976","XLOC_031976","XLOC_031976","Jdp2","6:109463888-109505577","ZL","ZDF","OK",6.73067,12.024,0.8371,1.70455,0.0155,0.216321,"no"
"31997","XLOC_031997","XLOC_031997","Tmem63c","6:111049558-111120799","ZL","ZDF","OK",0.309136,2.41288,2.96444,4.81427,5e-05,0.00520877,"yes"
"32057","XLOC_032057","XLOC_032057","Ppp4r4","6:127400584-127497280","ZL","ZDF","OK",0.562429,1.13405,1.01174,1.70489,0.01755,0.22867,"no"
"32073","XLOC_032073","XLOC_032073","Bdkrb2","6:129399467-129429676","ZL","ZDF","OK",0.549211,1.13002,1.04091,1.74728,0.016,0.219125,"no"
"32096","XLOC_032096","XLOC_032096","AABR07065531.1,AABR07065531.5","6:133662500-133691060","ZL","ZDF","OK",0.466215,1.46832,1.6551,0.932963,0.04075,0.339805,"no"
"32253","XLOC_032253","XLOC_032253","Zfp386","6:143901206-143918875","ZL","ZDF","OK",18.0181,40.9219,1.18342,1.71861,0.016,0.219125,"no"
"32286","XLOC_032286","XLOC_032286","Dhx57","6:2921298-2962910","ZL","ZDF","OK",7.62458,15.7649,1.04799,1.74736,0.01455,0.208354,"no"
"32305","XLOC_032305","XLOC_032305","LOC100911319","6:7417424-7421456","ZL","ZDF","OK",13.4998,21.9815,0.703352,1.46303,0.0366,0.323224,"no"
"32367","XLOC_032367","XLOC_032367","Xdh","6:25147833-25211651","ZL","ZDF","OK",25.3542,48.7189,0.942259,1.59386,0.02435,0.270595,"no"
"32369","XLOC_032369","XLOC_032369","Plb1","6:25373531-25507073","ZL","ZDF","OK",2.24585,4.93068,1.13452,2.1838,0.0024,0.0711935,"no"
"32378","XLOC_032378","XLOC_032378","Gckr","6:26355226-26385822","ZL","ZDF","OK",1.69926,6.73831,1.98748,2.93999,5e-05,0.00520877,"yes"
"32402","XLOC_032402","XLOC_032402","Gareml","6:27630052-27643305","ZL","ZDF","OK",0.356265,1.16078,1.70407,2.63688,0.00085,0.039006,"yes"
"32404","XLOC_032404","XLOC_032404","Efr3b","6:28390538-28464120","ZL","ZDF","OK",2.57169,4.3279,0.750952,1.50544,0.0324,0.308305,"no"
"32460","XLOC_032460","XLOC_032460","Greb1","6:41932243-42002819","ZL","ZDF","OK",0.684942,4.23485,2.62826,5.29178,5e-05,0.00520877,"yes"
